gene_symbol	score	rank	method	disease
PEX11B	3.05119461974091e-06	7978	rwr	BC
ZNF621	3.04974883790027e-06	7979	rwr	BC
CHIT1	3.04671205093006e-06	7980	rwr	BC
BMP15	3.0463887437057e-06	7981	rwr	BC
CHLSN	3.04318186758906e-06	7982	rwr	BC
FZD6	3.04065949075202e-06	7983	rwr	BC
LHFPL5	3.04064276533106e-06	7984	rwr	BC
DCLK2	3.04021652517498e-06	7985	rwr	BC
KRTAP5-9	3.03882344083648e-06	7986	rwr	BC
ATP5MG	3.03532862946928e-06	7987	rwr	BC
MFSD11	3.03470826350551e-06	7988	rwr	BC
KLHDC8B	3.03217998573715e-06	7989	rwr	BC
TMCO4	3.02781918304916e-06	7990	rwr	BC
RGS9	3.02772497814993e-06	7991	rwr	BC
PRELID1	3.02326494894402e-06	7992	rwr	BC
FMR1NB	3.02176609014529e-06	7993	rwr	BC
BMP5	3.02141119048585e-06	7994	rwr	BC
TMEM92	3.02141119048585e-06	7995	rwr	BC
ANGPTL2	3.02104833311881e-06	7996	rwr	BC
PTS	3.01871364051277e-06	7997	rwr	BC
CCN1	3.0186668703079e-06	7998	rwr	BC
GON7	3.01796078202797e-06	7999	rwr	BC
METTL18	3.01564191398046e-06	8000	rwr	BC
PRL	3.01337332453175e-06	8001	rwr	BC
ALDH5A1	3.01009501187081e-06	8002	rwr	BC
SAXO4	3.00990856518335e-06	8003	rwr	BC
SAPCD2	3.00824587281388e-06	8004	rwr	BC
AARS1	3.00706831007879e-06	8005	rwr	BC
DMXL1	3.00101681255388e-06	8006	rwr	BC
MT-ATP8	2.99850420153873e-06	8007	rwr	BC
CISD1	2.99341087119126e-06	8008	rwr	BC
CD55	2.99073971459581e-06	8009	rwr	BC
SMCO3	2.99043594524615e-06	8010	rwr	BC
CYP2C9	2.98824536761515e-06	8011	rwr	BC
CYB561	2.98672591383826e-06	8012	rwr	BC
ALG3	2.98443489278419e-06	8013	rwr	BC
RIPPLY1	2.98386917268519e-06	8014	rwr	BC
ISCA2	2.98312576917999e-06	8015	rwr	BC
IYD	2.97253810342912e-06	8016	rwr	BC
NLN	2.96906555316397e-06	8017	rwr	BC
CTBS	2.9665442615532e-06	8018	rwr	BC
KLRD1	2.96642845596097e-06	8019	rwr	BC
ZNF431	2.95546512412196e-06	8020	rwr	BC
TIMM23	2.9531197940662e-06	8021	rwr	BC
CASTOR3P	2.95229520222511e-06	8022	rwr	BC
DPH3	2.94925954710885e-06	8023	rwr	BC
FATE1	2.94746565988417e-06	8024	rwr	BC
UQCC1	2.94326972459413e-06	8025	rwr	BC
DPH6	2.94306609097426e-06	8026	rwr	BC
SFRP2	2.93772419576366e-06	8027	rwr	BC
ZIM2	2.93488052756562e-06	8028	rwr	BC
AREG	2.93222886278341e-06	8029	rwr	BC
MCUB	2.9317816213509e-06	8030	rwr	BC
SLC16A10	2.93175315200961e-06	8031	rwr	BC
PRCP	2.93155375538659e-06	8032	rwr	BC
RAB2B	2.92721935291401e-06	8033	rwr	BC
IFNW1	2.92674736691957e-06	8034	rwr	BC
SNAPC4	2.92424371631365e-06	8035	rwr	BC
COQ3	2.9234809295128e-06	8036	rwr	BC
H2BC18	2.92226354045149e-06	8037	rwr	BC
C5ORF22	2.92075449429075e-06	8038	rwr	BC
C1QTNF1	2.91812146877874e-06	8039	rwr	BC
SLC39A3	2.91550858701505e-06	8040	rwr	BC
SLAMF6	2.91519699181344e-06	8041	rwr	BC
NOPCHAP1	2.91442755538288e-06	8042	rwr	BC
S100A16	2.90977889620091e-06	8043	rwr	BC
RAB24	2.90886259379117e-06	8044	rwr	BC
DPY19L3	2.90562060964302e-06	8045	rwr	BC
THADA	2.89843723351402e-06	8046	rwr	BC
TMEM182	2.89832608078957e-06	8047	rwr	BC
ZNF114	2.8938143998038e-06	8048	rwr	BC
DCAKD	2.89029437736472e-06	8049	rwr	BC
HYLS1	2.8902218512027e-06	8050	rwr	BC
AKAP6	2.889593966763e-06	8051	rwr	BC
IFNA14	2.88946839474314e-06	8052	rwr	BC
CSRP2	2.88861095172363e-06	8053	rwr	BC
TTL	2.88509991431341e-06	8054	rwr	BC
AGT	2.87357758256916e-06	8055	rwr	BC
FNDC11	2.86929114939113e-06	8056	rwr	BC
SPATA20	2.86903470594496e-06	8057	rwr	BC
MPO	2.86831099036262e-06	8058	rwr	BC
DMP1	2.86434335310319e-06	8059	rwr	BC
AMZ2	2.86162162341494e-06	8060	rwr	BC
OPRL1	2.85902286138841e-06	8061	rwr	BC
C9	2.85552009329985e-06	8062	rwr	BC
SRPRA	2.85367613103379e-06	8063	rwr	BC
CIB4	2.84468096962443e-06	8064	rwr	BC
FBXL21P	2.84468096962443e-06	8065	rwr	BC
TRAPPC14	2.84089793508225e-06	8066	rwr	BC
AIG1	2.83957344430508e-06	8067	rwr	BC
CYP3A5	2.83542101997174e-06	8068	rwr	BC
BLTP3A	2.83437370193152e-06	8069	rwr	BC
CYRIB	2.83326831472114e-06	8070	rwr	BC
CYP8B1	2.83159063324207e-06	8071	rwr	BC
DPYS	2.8310738524544e-06	8072	rwr	BC
ASTE1	2.82081440436002e-06	8073	rwr	BC
ZKSCAN3	2.8169059051069e-06	8074	rwr	BC
C16ORF54	2.81458972578629e-06	8075	rwr	BC
B3GLCT	2.81393141600239e-06	8076	rwr	BC
C6ORF120	2.81018578191483e-06	8077	rwr	BC
CACNA1S	2.80806579646237e-06	8078	rwr	BC
SPACA3	2.80747279111263e-06	8079	rwr	BC
CGGBP1	2.80374286402124e-06	8080	rwr	BC
ZNF724	2.80194611338412e-06	8081	rwr	BC
DCHS1	2.80122701924009e-06	8082	rwr	BC
TMEM150A	2.79833876542358e-06	8083	rwr	BC
FGF13	2.79654529595081e-06	8084	rwr	BC
MARCHF7	2.79585568296896e-06	8085	rwr	BC
SOX1	2.79584582254456e-06	8086	rwr	BC
LIMS2	2.79200992779971e-06	8087	rwr	BC
BTNL3	2.78999496297392e-06	8088	rwr	BC
P2RX6	2.78993044638655e-06	8089	rwr	BC
CEACAM5	2.78116164267344e-06	8090	rwr	BC
HSD17B6	2.78104803260451e-06	8091	rwr	BC
HDDC3	2.77939715231183e-06	8092	rwr	BC
TRIM4	2.77235289434404e-06	8093	rwr	BC
TFF1	2.7709658153373e-06	8094	rwr	BC
NUP62CL	2.76382785310295e-06	8095	rwr	BC
AGL	2.75811289047231e-06	8096	rwr	BC
PRKCH	2.75781856279034e-06	8097	rwr	BC
ODC1	2.75710450206063e-06	8098	rwr	BC
RGS14	2.75292065485632e-06	8099	rwr	BC
ZNF768	2.74919141210887e-06	8100	rwr	BC
TKFC	2.74839117894573e-06	8101	rwr	BC
ITPKC	2.74451262432913e-06	8102	rwr	BC
CX3CL1	2.74316920553139e-06	8103	rwr	BC
GPR55	2.74305861217584e-06	8104	rwr	BC
TNNI1	2.74111222719617e-06	8105	rwr	BC
RIC1	2.73751259341325e-06	8106	rwr	BC
HSPA7	2.73053451079631e-06	8107	rwr	BC
DIXDC1	2.72855196294341e-06	8108	rwr	BC
PIN4	2.72630753327232e-06	8109	rwr	BC
PCDHB7	2.72374351456188e-06	8110	rwr	BC
BAZ2B	2.72188106567164e-06	8111	rwr	BC
SULT1A1	2.71986575099588e-06	8112	rwr	BC
XXYLT1	2.71165136464211e-06	8113	rwr	BC
TAF7L	2.70838910769472e-06	8114	rwr	BC
ABHD12	2.70671248953028e-06	8115	rwr	BC
AGPAT4	2.70473194172436e-06	8116	rwr	BC
NYX	2.70155164926451e-06	8117	rwr	BC
SARS1	2.70065072565712e-06	8118	rwr	BC
CFAP47	2.70003617455878e-06	8119	rwr	BC
CYP7B1	2.70003617455878e-06	8120	rwr	BC
ZNF396	2.69344909493945e-06	8121	rwr	BC
PNMA8A	2.68971648555622e-06	8122	rwr	BC
FMO5	2.6867927796592e-06	8123	rwr	BC
VWDE	2.68666613858503e-06	8124	rwr	BC
KCNA6	2.68440443958753e-06	8125	rwr	BC
H2AZ1	2.68101512662654e-06	8126	rwr	BC
CRLF3	2.67931699457855e-06	8127	rwr	BC
RUFY4	2.67792586181095e-06	8128	rwr	BC
SLC16A2	2.67592468756698e-06	8129	rwr	BC
TCF24	2.67006458851185e-06	8130	rwr	BC
SLC16A11	2.66986949354373e-06	8131	rwr	BC
CHST15	2.66808435318973e-06	8132	rwr	BC
COL3A1	2.66796785008709e-06	8133	rwr	BC
HTR1B	2.66528624024917e-06	8134	rwr	BC
TEN1	2.66432212549016e-06	8135	rwr	BC
RGS8	2.66426053658744e-06	8136	rwr	BC
SNX15	2.66312604844879e-06	8137	rwr	BC
TIMM17B	2.66212096808472e-06	8138	rwr	BC
DCLK3	2.65265530267213e-06	8139	rwr	BC
UMPS	2.65192858351223e-06	8140	rwr	BC
RBMY1A1	2.64914363770921e-06	8141	rwr	BC
LYRM2	2.64681895159999e-06	8142	rwr	BC
SGCB	2.63498281455791e-06	8143	rwr	BC
PHPT1	2.63398179446156e-06	8144	rwr	BC
KRTAP26-1	2.63332465400806e-06	8145	rwr	BC
GXYLT2	2.6269264144293e-06	8146	rwr	BC
AMIGO1	2.62666344391029e-06	8147	rwr	BC
ICA1	2.62666344391029e-06	8148	rwr	BC
ICA1L	2.62666344391029e-06	8149	rwr	BC
PRXL2C	2.62666344391029e-06	8150	rwr	BC
ZCCHC9	2.62316528209862e-06	8151	rwr	BC
C1S	2.62123058797165e-06	8152	rwr	BC
GNMT	2.60970752502143e-06	8153	rwr	BC
MTCL3	2.60841255763629e-06	8154	rwr	BC
FOXN3	2.6037099429988e-06	8155	rwr	BC
DENND4B	2.60327078591437e-06	8156	rwr	BC
VAT1L	2.60236574223434e-06	8157	rwr	BC
ATP6V0E1	2.60200587173134e-06	8158	rwr	BC
ETV5	2.59253464927151e-06	8159	rwr	BC
RTF2	2.59128741663676e-06	8160	rwr	BC
SDC3	2.59107796335947e-06	8161	rwr	BC
INVS	2.58814372243987e-06	8162	rwr	BC
SNRPGP15	2.57965210652464e-06	8163	rwr	BC
FAHD2A	2.57699622743492e-06	8164	rwr	BC
SERPING1	2.5765754446702e-06	8165	rwr	BC
PTGR2	2.56966991051741e-06	8166	rwr	BC
HELZ2	2.56856300393494e-06	8167	rwr	BC
CTDNEP1	2.56831892735265e-06	8168	rwr	BC
RSRC2	2.56826756485368e-06	8169	rwr	BC
CRYBG1	2.56747159497657e-06	8170	rwr	BC
INTS13	2.56612036746778e-06	8171	rwr	BC
MTCL2	2.55875460285179e-06	8172	rwr	BC
RIDA	2.55539137949313e-06	8173	rwr	BC
PHETA2	2.55131849349619e-06	8174	rwr	BC
S100PBP	2.54343305532306e-06	8175	rwr	BC
PLIN5	2.54247093172014e-06	8176	rwr	BC
EML6	2.54117495674074e-06	8177	rwr	BC
GPANK1	2.53921230254032e-06	8178	rwr	BC
C1ORF50	2.53780457229817e-06	8179	rwr	BC
HDGFL2	2.53505588548751e-06	8180	rwr	BC
REG1B	2.53449400146498e-06	8181	rwr	BC
PHTF1	2.53210723897489e-06	8182	rwr	BC
ZNF843	2.52855639325308e-06	8183	rwr	BC
TLR6	2.52354005886403e-06	8184	rwr	BC
ALPG	2.51945884956136e-06	8185	rwr	BC
TSLP	2.51878390502389e-06	8186	rwr	BC
BHMT2	2.51445333380892e-06	8187	rwr	BC
NKAPD1	2.51432120833924e-06	8188	rwr	BC
C3ORF33	2.5133971837908e-06	8189	rwr	BC
CPA2	2.5088539388277e-06	8190	rwr	BC
DEFB1	2.50650342922328e-06	8191	rwr	BC
IRF6	2.50305346530669e-06	8192	rwr	BC
C6ORF47	2.50209472627036e-06	8193	rwr	BC
PKLR	2.49934752199065e-06	8194	rwr	BC
TGDS	2.49739033187061e-06	8195	rwr	BC
ASB16	2.49717203833648e-06	8196	rwr	BC
TUSC1	2.49694274773053e-06	8197	rwr	BC
KCNV2	2.49551330232533e-06	8198	rwr	BC
PTAR1	2.48787560911136e-06	8199	rwr	BC
PNLIP	2.48520398910294e-06	8200	rwr	BC
PRKRIP1	2.48506811139159e-06	8201	rwr	BC
GPLD1	2.47940994721347e-06	8202	rwr	BC
ELOB	2.47936765311644e-06	8203	rwr	BC
CYORF15B	2.47827792338015e-06	8204	rwr	BC
KIR3DL1	2.46883106163312e-06	8205	rwr	BC
ROPN1	2.46584978374781e-06	8206	rwr	BC
MGAT1	2.4624704461749e-06	8207	rwr	BC
PIGH	2.45929718941931e-06	8208	rwr	BC
SIGLEC5	2.45626680111179e-06	8209	rwr	BC
RAB17	2.4555324490964e-06	8210	rwr	BC
KICS2	2.45525499048276e-06	8211	rwr	BC
AKR1C4	2.45517589693654e-06	8212	rwr	BC
CTSF	2.45283215184541e-06	8213	rwr	BC
ST6GALNAC5	2.45251514973749e-06	8214	rwr	BC
CRACR2A	2.45221895681423e-06	8215	rwr	BC
PEX39	2.44719907177604e-06	8216	rwr	BC
PPP4R3B	2.44538858055797e-06	8217	rwr	BC
PROS1	2.44515067890641e-06	8218	rwr	BC
CPM	2.44412956949364e-06	8219	rwr	BC
AP1AR	2.44221096871317e-06	8220	rwr	BC
BMAL2	2.4369777495548e-06	8221	rwr	BC
ZMAT4	2.4363277246942e-06	8222	rwr	BC
YRDC	2.43252784127028e-06	8223	rwr	BC
KCNB2	2.42793020694223e-06	8224	rwr	BC
CD58	2.42652009098441e-06	8225	rwr	BC
CHL1	2.4231909796402e-06	8226	rwr	BC
ATP5MF	2.42281149844044e-06	8227	rwr	BC
PM20D1	2.42201180523238e-06	8228	rwr	BC
C1ORF21	2.42135746143133e-06	8229	rwr	BC
IFNE	2.42132767740366e-06	8230	rwr	BC
SLC22A5	2.41705268401538e-06	8231	rwr	BC
GNPDA1	2.41380113322824e-06	8232	rwr	BC
TNFSF11	2.41340382619119e-06	8233	rwr	BC
TCEAL9	2.41200304722531e-06	8234	rwr	BC
KIF12	2.41133364284734e-06	8235	rwr	BC
THYN1	2.41055585210157e-06	8236	rwr	BC
DPEP3	2.40715755537479e-06	8237	rwr	BC
CAPN8	2.40292365702166e-06	8238	rwr	BC
ZNF549	2.40184272229614e-06	8239	rwr	BC
SSC5D	2.40106506739107e-06	8240	rwr	BC
ZNF574	2.39911781119684e-06	8241	rwr	BC
SLC6A5	2.39766973340265e-06	8242	rwr	BC
ERAP1	2.39729830736404e-06	8243	rwr	BC
LRRC3	2.39315800902172e-06	8244	rwr	BC
TMC7	2.38961988055157e-06	8245	rwr	BC
LRATD2	2.38838612630515e-06	8246	rwr	BC
DNPEP	2.38574224861177e-06	8247	rwr	BC
FRAT2	2.38161545361975e-06	8248	rwr	BC
LEFTY1	2.38133201575612e-06	8249	rwr	BC
NAA11	2.3751134184276e-06	8250	rwr	BC
CDC42EP2	2.37345103118276e-06	8251	rwr	BC
SELE	2.36667797606279e-06	8252	rwr	BC
AMTN	2.36459160923171e-06	8253	rwr	BC
GET3	2.36451536781653e-06	8254	rwr	BC
CCDC40	2.36240115723004e-06	8255	rwr	BC
B3GALNT2	2.36129140066749e-06	8256	rwr	BC
TMCC3	2.35613876151373e-06	8257	rwr	BC
HS3ST2	2.3495522183662e-06	8258	rwr	BC
EPB41L4A	2.34678608818154e-06	8259	rwr	BC
SEPTIN7	2.34627463749931e-06	8260	rwr	BC
PHF13	2.34575253222064e-06	8261	rwr	BC
SLC25A21	2.34575253222064e-06	8262	rwr	BC
MSL3B	2.34133131652336e-06	8263	rwr	BC
TBX22	2.34018176905373e-06	8264	rwr	BC
WDFY2	2.3379127047569e-06	8265	rwr	BC
ZBTB43	2.33771858198462e-06	8266	rwr	BC
LRAT	2.33739203891629e-06	8267	rwr	BC
UCP1	2.33739203891629e-06	8268	rwr	BC
DEFB4A	2.33367973809878e-06	8269	rwr	BC
KLHL38	2.32547182485001e-06	8270	rwr	BC
ORM1	2.32480728468276e-06	8271	rwr	BC
ERO1B	2.31964703166394e-06	8272	rwr	BC
LMBR1	2.31816604148066e-06	8273	rwr	BC
KATNBL1	2.31347901254249e-06	8274	rwr	BC
POLR1F	2.31120287961238e-06	8275	rwr	BC
ALKBH2	2.30973059282967e-06	8276	rwr	BC
FOXA3	2.30251362227381e-06	8277	rwr	BC
SHISA5	2.30065456658717e-06	8278	rwr	BC
CD79B	2.29943993889969e-06	8279	rwr	BC
ROM1	2.2991401089066e-06	8280	rwr	BC
GDAP2	2.29861117304446e-06	8281	rwr	BC
H3-4	2.29794810472571e-06	8282	rwr	BC
UQCR10	2.29373789123088e-06	8283	rwr	BC
BRME1	2.29280467082539e-06	8284	rwr	BC
NCKAP5	2.29259574465385e-06	8285	rwr	BC
RSAD1	2.28618221831991e-06	8286	rwr	BC
GJA8	2.27848731643088e-06	8287	rwr	BC
FCRL1	2.27823914740219e-06	8288	rwr	BC
SPIN3	2.27732284348172e-06	8289	rwr	BC
TYMS	2.27446982841382e-06	8290	rwr	BC
GCLM	2.2738256855276e-06	8291	rwr	BC
PLTP	2.27016755176656e-06	8292	rwr	BC
MYH2	2.26531468471874e-06	8293	rwr	BC
SLC35A2	2.26290675275929e-06	8294	rwr	BC
BTN1A1	2.25811735769496e-06	8295	rwr	BC
SCRN3	2.24813406515081e-06	8296	rwr	BC
PRADC1	2.23714381535677e-06	8297	rwr	BC
IFNG	2.23287731469349e-06	8298	rwr	BC
TMEM242	2.23099133435406e-06	8299	rwr	BC
CLIC5	2.22776442324876e-06	8300	rwr	BC
CAPN5	2.22158923323935e-06	8301	rwr	BC
CLRN3	2.21854159625953e-06	8302	rwr	BC
CLSTN3	2.21649970168874e-06	8303	rwr	BC
GBP7	2.21609142284703e-06	8304	rwr	BC
SERPINA7	2.21421851427269e-06	8305	rwr	BC
KLHL28	2.21069565068327e-06	8306	rwr	BC
KLHL5	2.21069565068327e-06	8307	rwr	BC
GRHL1	2.21034420155091e-06	8308	rwr	BC
STPG2	2.2101595492133e-06	8309	rwr	BC
H1-5	2.21012610737873e-06	8310	rwr	BC
ARID3C	2.209657396227e-06	8311	rwr	BC
A1CF	2.20832282312721e-06	8312	rwr	BC
PNMA6A	2.20794259076049e-06	8313	rwr	BC
GNPNAT1	2.2040289363269e-06	8314	rwr	BC
CYP2C19	2.20187757730499e-06	8315	rwr	BC
MPLKIP	2.19893361452812e-06	8316	rwr	BC
P3H2	2.19778899820518e-06	8317	rwr	BC
SYNGR3	2.19697409625074e-06	8318	rwr	BC
LCN2	2.19636911044905e-06	8319	rwr	BC
C1ORF162	2.19615776150462e-06	8320	rwr	BC
PGGT1B	2.19445813566387e-06	8321	rwr	BC
MAP3K15	2.19400274932105e-06	8322	rwr	BC
FAH	2.19269065988438e-06	8323	rwr	BC
SELENOP	2.19269065988438e-06	8324	rwr	BC
SH3D21	2.19269065988438e-06	8325	rwr	BC
TMCO3	2.19269065988438e-06	8326	rwr	BC
ANGPTL3	2.19098815702775e-06	8327	rwr	BC
GPCPD1	2.19048466874254e-06	8328	rwr	BC
KCNJ3	2.18903944891072e-06	8329	rwr	BC
CDIN1	2.1883831549474e-06	8330	rwr	BC
ZSCAN26	2.18648455934719e-06	8331	rwr	BC
HOGA1	2.18497848453435e-06	8332	rwr	BC
MAP6	2.18397737673581e-06	8333	rwr	BC
TMEM14B	2.1823659180991e-06	8334	rwr	BC
KIR2DL1	2.18082810335977e-06	8335	rwr	BC
TEDC2	2.17826536952821e-06	8336	rwr	BC
PNRC1	2.17496382591083e-06	8337	rwr	BC
DSG3	2.17226283588478e-06	8338	rwr	BC
ETFBKMT	2.16675661553815e-06	8339	rwr	BC
TMEM267	2.16615320289496e-06	8340	rwr	BC
ACSM1	2.16579368489415e-06	8341	rwr	BC
GET1	2.16344466058238e-06	8342	rwr	BC
MT-CYB	2.16311314454269e-06	8343	rwr	BC
PNKD	2.16070201906199e-06	8344	rwr	BC
ZNF41	2.15524580091194e-06	8345	rwr	BC
PDZK1P1	2.15464750471006e-06	8346	rwr	BC
MYLK3	2.15406661972777e-06	8347	rwr	BC
TMEM181	2.1497488229961e-06	8348	rwr	BC
FAM204A	2.14674584803423e-06	8349	rwr	BC
VIT	2.14450401478118e-06	8350	rwr	BC
KIR2DS1	2.14084457766118e-06	8351	rwr	BC
HAGHL	2.13801986872612e-06	8352	rwr	BC
PGAP6	2.13740599677256e-06	8353	rwr	BC
SLC25A24	2.1374039232652e-06	8354	rwr	BC
KCNG1	2.13635935465757e-06	8355	rwr	BC
TSSK3	2.13232973747095e-06	8356	rwr	BC
KIR2DS4	2.12555380768942e-06	8357	rwr	BC
LDAF1	2.12347315321964e-06	8358	rwr	BC
SCGB1D2	2.12196786292157e-06	8359	rwr	BC
CDRT15	2.12162956798139e-06	8360	rwr	BC
RTRAF	2.11999360655182e-06	8361	rwr	BC
PYM1	2.1173698866832e-06	8362	rwr	BC
HPX	2.11354242124291e-06	8363	rwr	BC
DHTKD1	2.11152745865574e-06	8364	rwr	BC
SV2C	2.11058150941641e-06	8365	rwr	BC
RNPEPL1	2.11042980608642e-06	8366	rwr	BC
TKTL2	2.1015869894277e-06	8367	rwr	BC
AGA	2.10074914437489e-06	8368	rwr	BC
MAN2B1	2.10074914437489e-06	8369	rwr	BC
OR2K2	2.09969115360277e-06	8370	rwr	BC
RDH5	2.09969115360277e-06	8371	rwr	BC
FAT4	2.09415076346346e-06	8372	rwr	BC
MYO18B	2.09415076346346e-06	8373	rwr	BC
TM4SF20	2.09359683987768e-06	8374	rwr	BC
CHST10	2.09129659104126e-06	8375	rwr	BC
TAPBPL	2.09102807691646e-06	8376	rwr	BC
SOX14	2.0819960086463e-06	8377	rwr	BC
SOX21	2.0819960086463e-06	8378	rwr	BC
MATN3	2.08182487563661e-06	8379	rwr	BC
GPAT4	2.0758075458839e-06	8380	rwr	BC
MORC1	2.07387162558112e-06	8381	rwr	BC
PCP2	2.0668763593521e-06	8382	rwr	BC
LBP	2.06264544275594e-06	8383	rwr	BC
RTL9	2.06234246345099e-06	8384	rwr	BC
PPIP5K2	2.06164850637761e-06	8385	rwr	BC
HYCC1	2.06114275391519e-06	8386	rwr	BC
AOC2	2.05534415932647e-06	8387	rwr	BC
CEACAM7	2.04301820176627e-06	8388	rwr	BC
NXPE3	2.02571187116082e-06	8389	rwr	BC
SQOR	2.0241704389852e-06	8390	rwr	BC
ALDH1A1	2.02298203046166e-06	8391	rwr	BC
MATN2	2.02180264827778e-06	8392	rwr	BC
TSPO	2.01745013765414e-06	8393	rwr	BC
YIPF6	2.01465636221168e-06	8394	rwr	BC
CFAP206	2.01388488216162e-06	8395	rwr	BC
FSBP	2.01388488216162e-06	8396	rwr	BC
MUCL1	2.00918698489829e-06	8397	rwr	BC
FAM161B	2.00542114963383e-06	8398	rwr	BC
GARS1	2.00464061210466e-06	8399	rwr	BC
SPINDOC	2.00333852059457e-06	8400	rwr	BC
MARS2	2.00116826667304e-06	8401	rwr	BC
ZRSR2P1	1.99774960668607e-06	8402	rwr	BC
ZSCAN22	1.99741232000265e-06	8403	rwr	BC
ALG6	1.99608334071097e-06	8404	rwr	BC
NUBPL	1.99550506260372e-06	8405	rwr	BC
PCTP	1.99449416998883e-06	8406	rwr	BC
APOBEC3F	1.99393334107104e-06	8407	rwr	BC
RELL2	1.99186450521946e-06	8408	rwr	BC
IFNA17	1.98821288687383e-06	8409	rwr	BC
GIMAP5	1.98678735629256e-06	8410	rwr	BC
CRYM	1.98465368930877e-06	8411	rwr	BC
TMEM89	1.98373801609362e-06	8412	rwr	BC
TRIM74	1.98316165872734e-06	8413	rwr	BC
LINC02908	1.98089950291748e-06	8414	rwr	BC
GRAMD1C	1.9796192748897e-06	8415	rwr	BC
FKTN	1.97897233874673e-06	8416	rwr	BC
SNU13	1.9765474218733e-06	8417	rwr	BC
SEPTIN6	1.97185955383537e-06	8418	rwr	BC
SLC25A43	1.97069496682592e-06	8419	rwr	BC
ROPN1L	1.96849338747065e-06	8420	rwr	BC
CIMAP3	1.96555733511394e-06	8421	rwr	BC
PRSS33	1.96542176913525e-06	8422	rwr	BC
FAM210A	1.95896741367879e-06	8423	rwr	BC
GRID1	1.95817683567296e-06	8424	rwr	BC
OGFRL1	1.95816866755537e-06	8425	rwr	BC
CPT2	1.95747344011894e-06	8426	rwr	BC
ILRUN	1.95308566702438e-06	8427	rwr	BC
SPRYD7	1.95287223954179e-06	8428	rwr	BC
POLG2	1.94366141948781e-06	8429	rwr	BC
FSTL3	1.94250306836995e-06	8430	rwr	BC
TMEM94	1.93643837095065e-06	8431	rwr	BC
TRMT112	1.93599242817137e-06	8432	rwr	BC
R3HCC1L	1.92925005854421e-06	8433	rwr	BC
ALDH6A1	1.92921554468395e-06	8434	rwr	BC
ETNK1	1.92892495227217e-06	8435	rwr	BC
THUMPD2	1.92732546855001e-06	8436	rwr	BC
COPS9	1.92400980743056e-06	8437	rwr	BC
CCN5	1.9160699270045e-06	8438	rwr	BC
RNASEH1	1.91471283642592e-06	8439	rwr	BC
PCMTD1	1.91083115892295e-06	8440	rwr	BC
PCMTD2	1.91083115892295e-06	8441	rwr	BC
ACSF2	1.90745155416186e-06	8442	rwr	BC
C6	1.90600796788412e-06	8443	rwr	BC
PRAMEF10	1.90311563439933e-06	8444	rwr	BC
ALPK1	1.90014994086268e-06	8445	rwr	BC
CIDEA	1.89873494321844e-06	8446	rwr	BC
PCOLCE2	1.89738642128485e-06	8447	rwr	BC
FAM135B	1.89585273040548e-06	8448	rwr	BC
HACD1	1.89379592486657e-06	8449	rwr	BC
ZC2HC1C	1.89271814109648e-06	8450	rwr	BC
SDHAF3	1.89171067433668e-06	8451	rwr	BC
TIMM10B	1.89059227807886e-06	8452	rwr	BC
AKR7A3	1.8868477978798e-06	8453	rwr	BC
BPNT2	1.8866671307372e-06	8454	rwr	BC
PUS7L	1.88573608311857e-06	8455	rwr	BC
PTRH1	1.88332899621919e-06	8456	rwr	BC
GAMT	1.88202693943117e-06	8457	rwr	BC
FAM234A	1.8809040818548e-06	8458	rwr	BC
PRDM15	1.87815806870104e-06	8459	rwr	BC
TEDC1	1.87804029627814e-06	8460	rwr	BC
LRRC45	1.87670481260809e-06	8461	rwr	BC
ORMDL3	1.87289786097861e-06	8462	rwr	BC
SQLE	1.86806084035857e-06	8463	rwr	BC
GOT1L1	1.86508988052426e-06	8464	rwr	BC
IQCC	1.86306695937915e-06	8465	rwr	BC
CENPL	1.86276052368552e-06	8466	rwr	BC
HLA-DMB	1.86257481014597e-06	8467	rwr	BC
USP9Y	1.86192810606979e-06	8468	rwr	BC
CHIC2	1.86048240353117e-06	8469	rwr	BC
ANO9	1.85816406161296e-06	8470	rwr	BC
MSANTD4	1.85089733107846e-06	8471	rwr	BC
MFSD4B	1.85064885776149e-06	8472	rwr	BC
CATSPER1	1.84836481483087e-06	8473	rwr	BC
EXT2	1.84659232087081e-06	8474	rwr	BC
SYNGR1	1.84651867326424e-06	8475	rwr	BC
SMR3B	1.84371636263148e-06	8476	rwr	BC
GLI4	1.84183757182069e-06	8477	rwr	BC
NDUFA1	1.8400049947628e-06	8478	rwr	BC
GSTT2B	1.83730510950538e-06	8479	rwr	BC
EID2B	1.83542400077966e-06	8480	rwr	BC
MDM1	1.83473757049608e-06	8481	rwr	BC
SERPINA10	1.83193777498293e-06	8482	rwr	BC
WASHC1	1.82810648646378e-06	8483	rwr	BC
MIR124-1	1.82281467453499e-06	8484	rwr	BC
HBD	1.81941619459135e-06	8485	rwr	BC
AMPD3	1.81677486316407e-06	8486	rwr	BC
SNN	1.81412014924584e-06	8487	rwr	BC
POTED	1.81277754971927e-06	8488	rwr	BC
IFNA13	1.80731841711977e-06	8489	rwr	BC
CAPN3	1.80566268243836e-06	8490	rwr	BC
SELENOS	1.80515717729987e-06	8491	rwr	BC
BORCS5	1.80312802979173e-06	8492	rwr	BC
TRUB1	1.80228535182159e-06	8493	rwr	BC
CD14	1.80137739024042e-06	8494	rwr	BC
