Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,module,n_genes_in_module
Reactome_2022,Ubiquitin-dependent Degradation Of Cyclin D R-HSA-75815,1/51,0.0618726005630431,0.1163284709234752,0,0,16.604166666666668,46.204046595553486,CDK4,3,25
Reactome_2022,Cellular Responses To Stimuli R-HSA-8953897,3/736,0.0626141886451121,0.1163284709234752,0,0,3.5796849807763857,9.918460024045544,MBD4;CDK4;ATM,3,25
Reactome_2022,Transcriptional Activation Of Mitochondrial Biogenesis R-HSA-2151201,1/52,0.0630482552333339,0.1163284709234752,0,0,16.27777777777778,44.98941570457079,MBD4,3,25
Reactome_2022,Signaling By Non-Receptor Tyrosine Kinases R-HSA-9006927,1/52,0.0630482552333339,0.1163284709234752,0,0,16.27777777777778,44.98941570457079,CDK4,3,25
Reactome_2022,Nuclear Receptor Transcription Pathway R-HSA-383280,1/53,0.0642224954747202,0.1168492625998381,0,0,15.963942307692308,43.827434874789176,MBD4,3,25
Reactome_2022,Regulation Of Cholesterol Biosynthesis By SREBP (SREBF) R-HSA-1655829,1/55,0.0665667391581141,0.1175256802240418,0,0,15.371141975308642,41.64888140097016,MBD4,3,25
Reactome_2022,Stabilization Of P53 R-HSA-69541,1/56,0.067736745861726,0.1175256802240418,0,0,15.090909090909092,40.6266358411004,ATM,3,25
Reactome_2022,Cytoprotection By HMOX1 R-HSA-9707564,1/57,0.0689053446517472,0.1175256802240418,0,0,14.820684523809524,39.64565023244249,MBD4,3,25
Reactome_2022,SCF(Skp2)-mediated Degradation Of P27/P21 R-HSA-187577,1/59,0.071238324931138,0.1175256802240418,0,0,14.308189655172416,37.79829278577611,CDK4,3,25
Reactome_2022,Transcriptional Regulation Of Granulopoiesis R-HSA-9616222,1/59,0.071238324931138,0.1175256802240418,0,0,14.308189655172416,37.79829278577611,CDK4,3,25
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,2/354,0.0717584886027676,0.1175256802240418,0,0,4.847579051383399,12.77070038198502,ATM;MLH1,3,25
Reactome_2022,Recruitment And ATM-mediated Phosphorylation Of Repair And Signal Proteins At DNA Double Strand Breaks R-HSA-5693565,1/60,0.0724027096697759,0.1175256802240418,0,0,14.064971751412427,36.927745838789015,ATM,3,25
Reactome_2022,DNA Damage/Telomere Stress Induced Senescence R-HSA-2559586,1/61,0.0735656929646674,0.1175256802240418,0,0,13.82986111111111,36.090080417128966,ATM,3,25
Reactome_2022,DNA Double Strand Break Response R-HSA-5693606,1/61,0.0735656929646674,0.1175256802240418,0,0,13.82986111111111,36.090080417128966,ATM,3,25
Reactome_2022,Selective Autophagy R-HSA-9663891,1/61,0.0735656929646674,0.1175256802240418,0,0,13.82986111111111,36.090080417128966,ATM,3,25
Reactome_2022,Gap-filling DNA Repair Synthesis And Ligation In TC-NER R-HSA-6782210,1/64,0.0770462503405892,0.1216031180074359,0,0,13.16931216931217,33.75754823262795,XRCC1,3,25
Reactome_2022,p53-Dependent G1 DNA Damage Response R-HSA-69563,1/65,0.0782036440133172,0.1219604448302923,0,0,12.962890625,33.03513646067728,ATM,3,25
Reactome_2022,G1/S DNA Damage Checkpoints R-HSA-69615,1/67,0.0805142527998034,0.1226438036834215,0,0,12.568813131313131,31.66487558090284,ATM,3,25
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,1/67,0.0805142527998034,0.1226438036834215,0,0,12.568813131313131,31.66487558090284,ATM,3,25
Reactome_2022,Circadian Clock R-HSA-400253,1/69,0.0828193009171873,0.1247049243695579,0,0,12.197916666666666,30.386158751602967,MBD4,3,25
Reactome_2022,RNA Polymerase II Transcribes snRNA Genes R-HSA-6807505,1/74,0.0885576772971073,0.1318301787036484,0,0,11.35958904109589,27.536793634757636,NABP2,3,25
Reactome_2022,G2/M DNA Damage Checkpoint R-HSA-69473,1/77,0.0919841426094813,0.133888029798245,0,0,10.90953947368421,26.031678480011845,ATM,3,25
Reactome_2022,Transcription-Coupled Nucleotide Excision Repair (TC-NER) R-HSA-6781827,1/77,0.0919841426094813,0.133888029798245,0,0,10.90953947368421,26.031678480011845,XRCC1,3,25
