Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	Signaling By Cytosolic FGFR1 Fusion Mutants R-HSA-1839117	1/17	7.699458e-02	1.660825e-01	0	0	1.336694e+01	3.427309e+01	PIK3CA
Reactome_2022	GAB1 Signalosome R-HSA-180292	1/17	7.699458e-02	1.660825e-01	0	0	1.336694e+01	3.427309e+01	PIK3CA
Reactome_2022	Tie2 Signaling R-HSA-210993	1/17	7.699458e-02	1.660825e-01	0	0	1.336694e+01	3.427309e+01	PIK3CA
Reactome_2022	KSRP (KHSRP) Binds And Destabilizes mRNA R-HSA-450604	1/17	7.699458e-02	1.660825e-01	0	0	1.336694e+01	3.427309e+01	AKT1
Reactome_2022	KEAP1-NFE2L2 Pathway R-HSA-9755511	2/100	8.048343e-02	1.701045e-01	0	0	4.393966e+00	1.107149e+01	CDKN2A;AKT1
Reactome_2022	PI-3K cascade:FGFR3 R-HSA-5654710	1/18	8.133639e-02	1.701045e-01	0	0	1.258001e+01	3.156529e+01	PIK3CA
Reactome_2022	Phospholipase C-mediated Cascade; FGFR2 R-HSA-5654221	1/18	8.133639e-02	1.701045e-01	0	0	1.258001e+01	3.156529e+01	FGFR2
Reactome_2022	Constitutive Signaling By Ligand-Responsive EGFR Cancer Variants R-HSA-1236382	1/18	8.133639e-02	1.701045e-01	0	0	1.258001e+01	3.156529e+01	PIK3CA
Reactome_2022	Regulation Of Signaling By CBL R-HSA-912631	1/18	8.133639e-02	1.701045e-01	0	0	1.258001e+01	3.156529e+01	PIK3CA
Reactome_2022	Signaling By FLT3 Fusion Proteins R-HSA-9703465	1/18	8.133639e-02	1.701045e-01	0	0	1.258001e+01	3.156529e+01	PIK3CA
Reactome_2022	Signaling By VEGF R-HSA-194138	2/102	8.325685e-02	1.721517e-01	0	0	4.305652e+00	1.070310e+01	PIK3CA;AKT1
Reactome_2022	Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164	2/103	8.465452e-02	1.721517e-01	0	0	4.262807e+00	1.052562e+01	CASP8;N4BP1
Reactome_2022	Regulation Of TP53 Activity Thru Methylation R-HSA-6804760	1/19	8.565799e-02	1.721517e-01	0	0	1.188053e+01	2.919512e+01	MDM2
Reactome_2022	Signaling By FGFR2 IIIa TM R-HSA-8851708	1/19	8.565799e-02	1.721517e-01	0	0	1.188053e+01	2.919512e+01	FGFR2
Reactome_2022	Signaling By KIT In Disease R-HSA-9669938	1/19	8.565799e-02	1.721517e-01	0	0	1.188053e+01	2.919512e+01	PIK3CA
Reactome_2022	Signaling By PDGFR In Disease R-HSA-9671555	1/19	8.565799e-02	1.721517e-01	0	0	1.188053e+01	2.919512e+01	PIK3CA
Reactome_2022	FRS-mediated FGFR3 Signaling R-HSA-5654706	1/19	8.565799e-02	1.721517e-01	0	0	1.188053e+01	2.919512e+01	FRS3
Reactome_2022	Metabolism Of Cofactors R-HSA-8978934	1/19	8.565799e-02	1.721517e-01	0	0	1.188053e+01	2.919512e+01	AKT1
Reactome_2022	PI-3K cascade:FGFR4 R-HSA-5654720	1/20	8.995947e-02	1.748976e-01	0	0	1.125467e+01	2.710570e+01	PIK3CA
Reactome_2022	Apoptotic Factor-Mediated Response R-HSA-111471	1/20	8.995947e-02	1.748976e-01	0	0	1.125467e+01	2.710570e+01	CDKN2A
Reactome_2022	Diseases Associated With N-glycosylation Of Proteins R-HSA-3781860	1/20	8.995947e-02	1.748976e-01	0	0	1.125467e+01	2.710570e+01	EGFL7
Reactome_2022	Sema4D Induced Cell Migration And Growth-Cone Collapse R-HSA-416572	1/20	8.995947e-02	1.748976e-01	0	0	1.125467e+01	2.710570e+01	ERBB2
Reactome_2022	FGFR2 Ligand Binding And Activation R-HSA-190241	1/20	8.995947e-02	1.748976e-01	0	0	1.125467e+01	2.710570e+01	FGFR2
Reactome_2022	MyD88-independent TLR4 Cascade R-HSA-166166	2/107	9.031600e-02	1.748976e-01	0	0	4.099586e+00	9.857211e+00	CASP8;N4BP1
Reactome_2022	Degradation Of Extracellular Matrix R-HSA-1474228	2/109	9.318789e-02	1.748976e-01	0	0	4.022552e+00	9.546069e+00	PRSS58;KLK7
Reactome_2022	PI-3K cascade:FGFR1 R-HSA-5654689	1/21	9.424094e-02	1.748976e-01	0	0	1.069140e+01	2.525202e+01	PIK3CA
Reactome_2022	RHO GTPases Activate PAKs R-HSA-5627123	1/21	9.424094e-02	1.748976e-01	0	0	1.069140e+01	2.525202e+01	NF2
Reactome_2022	CTLA4 Inhibitory Signaling R-HSA-389513	1/21	9.424094e-02	1.748976e-01	0	0	1.069140e+01	2.525202e+01	AKT1
Reactome_2022	Cobalamin (Cbl, Vitamin B12) Transport And Metabolism R-HSA-196741	1/21	9.424094e-02	1.748976e-01	0	0	1.069140e+01	2.525202e+01	PRSS58
Reactome_2022	SHC1 Events In ERBB2 Signaling R-HSA-1250196	1/21	9.424094e-02	1.748976e-01	0	0	1.069140e+01	2.525202e+01	ERBB2
Reactome_2022	Signaling By ERBB2 TMD/JMD Mutants R-HSA-9665686	1/21	9.424094e-02	1.748976e-01	0	0	1.069140e+01	2.525202e+01	ERBB2
Reactome_2022	Signaling By FGFR3 In Disease R-HSA-5655332	1/21	9.424094e-02	1.748976e-01	0	0	1.069140e+01	2.525202e+01	PIK3CA
Reactome_2022	FRS-mediated FGFR4 Signaling R-HSA-5654712	1/21	9.424094e-02	1.748976e-01	0	0	1.069140e+01	2.525202e+01	FRS3
Reactome_2022	ZBP1(DAI) Mediated Induction Of Type I IFNs R-HSA-1606322	1/21	9.424094e-02	1.748976e-01	0	0	1.069140e+01	2.525202e+01	ZBP1
Reactome_2022	Interleukin-37 Signaling R-HSA-9008059	1/21	9.424094e-02	1.748976e-01	0	0	1.069140e+01	2.525202e+01	PTPN18
Reactome_2022	SHC-mediated cascade:FGFR2 R-HSA-5654699	1/22	9.850247e-02	1.803690e-01	0	0	1.018177e+01	2.359802e+01	FGFR2
Reactome_2022	FRS-mediated FGFR1 Signaling R-HSA-5654693	1/22	9.850247e-02	1.803690e-01	0	0	1.018177e+01	2.359802e+01	FRS3
Reactome_2022	Nephrin Family Interactions R-HSA-373753	1/22	9.850247e-02	1.803690e-01	0	0	1.018177e+01	2.359802e+01	PIK3CA
Reactome_2022	Interleukin-1 Signaling R-HSA-9020702	2/114	1.004816e-01	1.831789e-01	0	0	3.842003e+00	8.828079e+00	CASP8;N4BP1
Reactome_2022	TCR Signaling R-HSA-202403	2/116	1.034429e-01	1.877465e-01	0	0	3.774218e+00	8.562704e+00	PIK3CA;PTEN
Reactome_2022	Defective Intrinsic Pathway For Apoptosis R-HSA-9734009	1/24	1.069661e-01	1.907794e-01	0	0	9.295465e+00	2.077762e+01	CDKN2A
Reactome_2022	Signaling By EGFR In Cancer R-HSA-1643713	1/24	1.069661e-01	1.907794e-01	0	0	9.295465e+00	2.077762e+01	PIK3CA
Reactome_2022	Signaling By Erythropoietin R-HSA-9006335	1/24	1.069661e-01	1.907794e-01	0	0	9.295465e+00	2.077762e+01	PIK3CA
Reactome_2022	Estrogen-dependent Nuclear Events Downstream Of ESR-membrane Signaling R-HSA-9634638	1/24	1.069661e-01	1.907794e-01	0	0	9.295465e+00	2.077762e+01	AKT1
Reactome_2022	Signaling By TGFB Family Members R-HSA-9006936	2/119	1.079293e-01	1.908449e-01	0	0	3.676886e+00	8.185774e+00	PARP1;ARHGEF18
Reactome_2022	Transcriptional Regulation By RUNX2 R-HSA-8878166	2/119	1.079293e-01	1.908449e-01	0	0	3.676886e+00	8.185774e+00	MSX2;AKT1
Reactome_2022	Resolution Of AP Sites Via Multiple-Nucleotide Patch Replacement Pathway R-HSA-110373	1/25	1.111684e-01	1.940737e-01	0	0	8.907706e+00	1.956764e+01	PARP1
Reactome_2022	G Beta:Gamma Signaling Thru PI3Kgamma R-HSA-392451	1/25	1.111684e-01	1.940737e-01	0	0	8.907706e+00	1.956764e+01	AKT1
Reactome_2022	TRAF6 Mediated NF-kB Activation R-HSA-933542	1/25	1.111684e-01	1.940737e-01	0	0	8.907706e+00	1.956764e+01	MAP3K1
Reactome_2022	Caspase Activation Via Extrinsic Apoptotic Signaling Pathway R-HSA-5357769	1/26	1.153511e-01	1.980195e-01	0	0	8.550968e+00	1.846816e+01	CASP8
Reactome_2022	Role Of Phospholipids In Phagocytosis R-HSA-2029485	1/26	1.153511e-01	1.980195e-01	0	0	8.550968e+00	1.846816e+01	PIK3CA
Reactome_2022	Signaling By ALK R-HSA-201556	1/26	1.153511e-01	1.980195e-01	0	0	8.550968e+00	1.846816e+01	PIK3CA
Reactome_2022	Synthesis Of IP3 And IP4 In Cytosol R-HSA-1855204	1/26	1.153511e-01	1.980195e-01	0	0	8.550968e+00	1.846816e+01	PTEN
Reactome_2022	FLT3 Signaling In Disease R-HSA-9682385	1/27	1.195144e-01	2.018030e-01	0	0	8.221671e+00	1.746545e+01	PIK3CA
Reactome_2022	VEGFR2 Mediated Vascular Permeability R-HSA-5218920	1/27	1.195144e-01	2.018030e-01	0	0	8.221671e+00	1.746545e+01	AKT1
Reactome_2022	Integrin Signaling R-HSA-354192	1/27	1.195144e-01	2.018030e-01	0	0	8.221671e+00	1.746545e+01	AKT1
Reactome_2022	Interleukin Receptor SHC Signaling R-HSA-912526	1/27	1.195144e-01	2.018030e-01	0	0	8.221671e+00	1.746545e+01	PIK3CA
Reactome_2022	DAP12 Signaling R-HSA-2424491	1/28	1.236583e-01	2.071025e-01	0	0	7.916766e+00	1.654789e+01	PIK3CA
Reactome_2022	Downstream Signal Transduction R-HSA-186763	1/28	1.236583e-01	2.071025e-01	0	0	7.916766e+00	1.654789e+01	PIK3CA
Reactome_2022	Fc Epsilon Receptor (FCERI) Signaling R-HSA-2454202	2/130	1.248025e-01	2.081726e-01	0	0	3.359035e+00	6.990229e+00	MAP3K1;PIK3CA
Reactome_2022	Regulation Of TP53 Activity Thru Acetylation R-HSA-6804758	1/29	1.277828e-01	2.091653e-01	0	0	7.633641e+00	1.570563e+01	AKT1
Reactome_2022	Regulation Of Necroptotic Cell Death R-HSA-5675482	1/29	1.277828e-01	2.091653e-01	0	0	7.633641e+00	1.570563e+01	CASP8
Reactome_2022	FCERI Mediated MAPK Activation R-HSA-2871796	1/29	1.277828e-01	2.091653e-01	0	0	7.633641e+00	1.570563e+01	MAP3K1
Reactome_2022	FOXO-mediated Transcription Of Oxidative Stress, Metabolic And Neuronal Genes R-HSA-9615017	1/29	1.277828e-01	2.091653e-01	0	0	7.633641e+00	1.570563e+01	MAP4K2
Reactome_2022	Signaling By NTRKs R-HSA-166520	2/132	1.279361e-01	2.091653e-01	0	0	3.307023e+00	6.799982e+00	PIK3CA;FRS3
Reactome_2022	Activation Of BH3-only Proteins R-HSA-114452	1/30	1.318882e-01	2.139289e-01	0	0	7.370041e+00	1.493023e+01	AKT1
Reactome_2022	FGFR1 Mutant Receptor Activation R-HSA-1839124	1/30	1.318882e-01	2.139289e-01	0	0	7.370041e+00	1.493023e+01	PIK3CA
Reactome_2022	RIPK1-mediated Regulated Necrosis R-HSA-5213460	1/31	1.359745e-01	2.179824e-01	0	0	7.124014e+00	1.421446e+01	CASP8
Reactome_2022	Downregulation Of SMAD2/3:SMAD4 Transcriptional Activity R-HSA-2173795	1/31	1.359745e-01	2.179824e-01	0	0	7.124014e+00	1.421446e+01	PARP1
Reactome_2022	Glutamate Binding, Activation Of AMPA Receptors And Synaptic Plasticity R-HSA-399721	1/31	1.359745e-01	2.179824e-01	0	0	7.124014e+00	1.421446e+01	MDM2
Reactome_2022	Phase 0 - Rapid Depolarisation R-HSA-5576892	1/32	1.400417e-01	2.202182e-01	0	0	6.893861e+00	1.355206e+01	FGF12
Reactome_2022	RAF Activation R-HSA-5673000	1/32	1.400417e-01	2.202182e-01	0	0	6.893861e+00	1.355206e+01	MRAS
Reactome_2022	Defective TPR May Confer Susceptibility Towards Thyroid Papillary Carcinoma (TPC) R-HSA-5619107	1/32	1.400417e-01	2.202182e-01	0	0	6.893861e+00	1.355206e+01	MAP4K2
Reactome_2022	G-protein Beta:Gamma Signaling R-HSA-397795	1/32	1.400417e-01	2.202182e-01	0	0	6.893861e+00	1.355206e+01	AKT1
