Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	Platelet Activation, Signaling And Aggregation R-HSA-76002	1/254	3.273431e-01	3.540046e-01	0	0	2.597628e+00	2.900892e+00	AKT1
Reactome_2022	RHO GTPase Effectors R-HSA-195258	1/269	3.430162e-01	3.692832e-01	0	0	2.450373e+00	2.621845e+00	PIK3C3
Reactome_2022	Deubiquitination R-HSA-5688426	1/279	3.532679e-01	3.786144e-01	0	0	2.361031e+00	2.456721e+00	PTEN
Reactome_2022	Metabolism Of Carbohydrates R-HSA-71387	1/285	3.593444e-01	3.834077e-01	0	0	2.310446e+00	2.364681e+00	ENO2
Reactome_2022	Signaling By WNT R-HSA-195721	1/294	3.683557e-01	3.912756e-01	0	0	2.238453e+00	2.235557e+00	AKT1
Reactome_2022	DNA Repair R-HSA-73894	1/310	3.840739e-01	4.061666e-01	0	0	2.120820e+00	2.029456e+00	KDM4A
Reactome_2022	MAPK Family Signaling Cascades R-HSA-5683057	1/318	3.917904e-01	4.125018e-01	0	0	2.066456e+00	1.936328e+00	ETV4
Reactome_2022	Metabolism Of Amino Acids And Derivatives R-HSA-71291	1/364	4.343771e-01	4.553339e-01	0	0	1.800367e+00	1.501222e+00	IVD
Reactome_2022	Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169	1/378	4.467552e-01	4.662642e-01	0	0	1.732272e+00	1.395769e+00	PIK3C3
Reactome_2022	RHO GTPase Cycle R-HSA-9012999	1/441	4.992870e-01	5.188243e-01	0	0	1.479470e+00	1.027601e+00	DLC1
Reactome_2022	Cell Cycle, Mitotic R-HSA-69278	1/523	5.604751e-01	5.798855e-01	0	0	1.241826e+00	7.189807e-01	AKT1
Reactome_2022	GPCR Downstream Signaling R-HSA-388396	1/619	6.229405e-01	6.417361e-01	0	0	1.043743e+00	4.940081e-01	AKT1
Reactome_2022	Cell Cycle R-HSA-1640170	1/654	6.435028e-01	6.600737e-01	0	0	9.860133e-01	4.346632e-01	AKT1
Reactome_2022	Metabolism Of RNA R-HSA-8953854	1/666	6.502996e-01	6.641949e-01	0	0	9.676190e-01	4.163879e-01	AKT1
Reactome_2022	Signaling By GPCR R-HSA-372790	1/689	6.629780e-01	6.742627e-01	0	0	9.341570e-01	3.839511e-01	AKT1
Reactome_2022	Transport Of Small Molecules R-HSA-382551	1/706	6.720619e-01	6.806050e-01	0	0	9.108274e-01	3.619673e-01	NGB
Reactome_2022	Developmental Biology R-HSA-1266738	1/1073	8.192680e-01	8.261817e-01	0	0	5.875933e-01	1.171332e-01	AKT1
Reactome_2022	Post-translational Protein Modification R-HSA-597592	1/1383	8.917257e-01	8.954725e-01	0	0	4.483116e-01	5.137502e-02	PTEN
Reactome_2022	Metabolism Of Proteins R-HSA-392499	1/1890	9.540270e-01	9.540270e-01	0	0	3.190401e-01	1.501509e-02	PTEN
